Time, s;Shift, nm
0.0;1560.198521781398
0.0014990999916335568;1560.1993337500214
0.0034469999955035746;1560.1993337500214
0.0045759999920846894;1560.1993337500214
0.006048900002497248;1560.20014571949
0.007509399991249666;1560.20014571949
0.00899859999481123;1560.2009576898038
0.010497199997189455;1560.198521781398
0.011997900001006201;1560.1993337500214
0.013497899999492802;1560.1993337500214
0.014998600003309548;1560.20014571949
0.01650070000323467;1560.1993337500214
0.0179984999995213;1560.198521781398
0.019586399997933768;1560.198521781398
0.02102770000055898;1560.1993337500214
0.02255650000006426;1560.1993337500214
0.024174299993319437;1560.2009576898038
0.025510499996016733;1560.1993337500214
0.027126100001623854;1560.20014571949
0.02851219999138266;1560.20014571949
0.030003599997144192;1560.20014571949
0.03150199999799952;1560.20014571949
0.032998399998177774;1560.1993337500214
0.03449710000131745;1560.20014571949
0.03617959999246523;1560.2017696609626
0.03750150000269059;1560.2009576898038
0.03902110000490211;1560.198521781398
0.04049980000127107;1560.1993337500214
0.042010799996205606;1560.198521781398
0.04349989999900572;1560.1993337500214
0.04499809999833815;1560.20014571949
0.04650329999276437;1560.20014571949
0.0479981999960728;1560.2009576898038
0.04949930000293534;1560.1993337500214
0.051002199994400144;1560.20014571949
0.05278410000028089;1560.2009576898038
0.05406510000466369;1560.20014571949
0.055566800001543015;1560.20014571949
0.05709909999859519;1560.1993337500214
0.05857340000511613;1560.20014571949
0.06002200000511948;1560.20014571949
0.061510300001828;1560.2009576898038
0.06302220000361558;1560.1993337500214
0.06449699999939185;1560.198521781398
0.06599109999660868;1560.2009576898038
0.06749439999111928;1560.20014571949
0.06901949999155477;1560.20014571949
0.07055619999300689;1560.2009576898038
0.0720071999967331;1560.1993337500214
0.0735735000052955;1560.2017696609626
0.07505460000538733;1560.2025816329663
0.07685620000120252;1560.20014571949
0.07846910000080243;1560.20014571949
0.07969080000475515;1560.20014571949
0.0810155999934068;1560.20014571949
0.08250059999409132;1560.2017696609626
0.08399719999579247;1560.20014571949
0.08553110000502784;1560.20014571949
0.08711809999658726;1560.1993337500214
0.08854499999142718;1560.1993337500214
0.09002780000446364;1560.20014571949
0.09157010000490118;1560.20014571949
0.09302220000245143;1560.2009576898038
0.09461149999697227;1560.1993337500214
0.096010599998408;1560.1993337500214
0.09750119999807794;1560.198521781398
0.09900020000350196;1560.20014571949
0.10050479999335948;1560.20014571949
0.10206459999608342;1560.20014571949
0.1035083000024315;1560.20014571949
0.10500389999651816;1560.1993337500214
0.10651689999212977;1560.2009576898038
0.108094399998663;1560.20014571949
0.10952399999951012;1560.1993337500214
0.11099810000450816;1560.20014571949
0.11250709999876563;1560.20014571949
0.11399749999691267;1560.2009576898038
0.11549599999852944;1560.20014571949
0.11699629999930039;1560.1993337500214
0.1185094999964349;1560.20014571949
0.12000959999568295;1560.1993337500214
0.12151599999924656;1560.20014571949
0.12302539999654982;1560.1993337500214
0.1244998000038322;1560.2009576898038
0.12601249999715947;1560.1993337500214
0.12750839999353047;1560.198521781398
0.12899820000166073;1560.1993337500214
0.13049179999507032;1560.198521781398
0.1319971000048099;1560.20014571949
0.1334980999963591;1560.20014571949
0.13500300000305288;1560.1993337500214
0.13663249999808613;1560.20014571949
0.1383118999947328;1560.1993337500214
0.14005099999485537;1560.1993337500214
0.14127340000413824;1560.1993337500214
0.1426558999955887;1560.1993337500214
0.1440868999925442;1560.20014571949
0.14549759999499656;1560.20014571949
0.14698979999229778;1560.20014571949
0.14849279999907594;1560.1993337500214
0.14999730000272393;1560.20014571949
0.1514982999942731;1560.20014571949
0.15309599999454804;1560.1993337500214
0.15459540000301786;1560.1993337500214
0.15612879999389406;1560.20014571949
0.15750210000260267;1560.2017696609626
0.15900139999575913;1560.2009576898038
0.1605009000049904;1560.20014571949
0.16199730000516865;1560.2009576898038
0.16352020000340417;1560.20014571949
0.16498980000324082;1560.20014571949
0.16649439999309834;1560.20014571949
0.16799240000545979;1560.20014571949
0.16972199999145232;1560.20014571949
0.17103539999516215;1560.20014571949
0.1725107999955071;1560.20014571949
0.17400060000363737;1560.20014571949
0.175504999991972;1560.20014571949
0.17699419999553356;1560.20014571949
0.17849649999698158;1560.2009576898038
0.17999619999318384;1560.1993337500214
0.1814925999933621;1560.2009576898038
0.18299780000234023;1560.20014571949
0.18449679999321233;1560.1993337500214
0.1862898999970639;1560.20014571949
0.18751429999247193;1560.20014571949
0.18901529999857303;1560.20014571949
0.19064210000215098;1560.2009576898038
0.19205899999360554;1560.20014571949
0.1934973000024911;1560.2017696609626
0.19499249999353196;1560.2017696609626
0.19649699999717996;1560.2009576898038
0.19799699999566656;1560.2025816329663
0.19949329999508336;1560.2017696609626
0.20099779999873135;1560.2017696609626
0.2025586999952793;1560.2025816329663
0.20400699999299832;1560.2025816329663
0.20550409999850672;1560.2025816329663
0.20701410000037868;1560.2017696609626
0.2085062999976799;1560.2025816329663
0.21000009999261238;1560.2025816329663
0.21149079999304377;1560.2025816329663
0.21299630000430625;1560.2033936058153
0.21449669999128673;1560.2033936058153
0.21599769999738783;1560.2025816329663
0.2175435999961337;1560.2042055795098
0.2190411000046879;1560.2017696609626
0.22053370000503492;1560.2025816329663
0.22201519999362063;1560.2033936058153
0.22349920000124257;1560.2017696609626
0.22501999999803957;1560.2025816329663
0.2265218999964418;1560.2042055795098
0.22802619999856688;1560.2042055795098
0.22951649999595247;1560.2042055795098
0.2310218999919016;1560.2042055795098
0.23249219999706838;1560.2025816329663
0.23399589999462478;1560.2033936058153
0.23555860000487883;1560.2025816329663
0.2370195999974385;1560.2033936058153
0.2385677999991458;1560.2042055795098
0.23999889999686275;1560.2033936058153
0.24149430000397842;1560.2017696609626
0.242999800000689;1560.2033936058153
0.24449779999849852;1560.2025816329663
0.24599700000544544;1560.2017696609626
0.24749229999724776;1560.2042055795098
0.24901820000377484;1560.2042055795098
0.25049869999929797;1560.2025816329663
0.25201699999161065;1560.2042055795098
0.2535321000032127;1560.2050175540492
0.2550020999915432;1560.2050175540492
0.25654790000407957;1560.2042055795098
0.25801370000408497;1560.2058295294337
0.2595030999946175;1560.2042055795098
0.26099660000181757;1560.2058295294337
0.2624945999996271;1560.2050175540492
0.2640032999916002;1560.2042055795098
0.26554290000058245;1560.2058295294337
0.26699429999280255;1560.2050175540492
0.2685468999989098;1560.2058295294337
0.2700020000047516;1560.2066415056631
0.2716415000031702;1560.2058295294337
0.273029799995129;1560.2058295294337
0.27451920000021346;1560.2066415056631
0.27601509999658447;1560.2058295294337
0.277496800001245;1560.2058295294337
0.27899569999135565;1560.2058295294337
0.2805258000007598;1560.2042055795098
0.2819974000012735;1560.2042055795098
0.28349859999434557;1560.2050175540492
0.2849994999996852;1560.2033936058153
0.2865222999971593;1560.2050175540492
0.2882208999944851;1560.2025816329663
0.28950679999252316;1560.2033936058153
0.29100260000268463;1560.2025816329663
0.2925072999933036;1560.2033936058153
0.2940150999929756;1560.2033936058153
0.29549069999484345;1560.2025816329663
0.29699319999781437;1560.2033936058153
0.29849970000213943;1560.2042055795098
0.29999889999453444;1560.2025816329663
0.3015002000029199;1560.2033936058153
0.30311079999955837;1560.2025816329663
0.3045676000037929;1560.2009576898038
0.30604529999254737;1560.2025816329663
0.3075358999922173;1560.2017696609626
0.3089975000038976;1560.2033936058153
0.3104953000001842;1560.2025816329663
0.31200009999156464;1560.2042055795098
0.31349600000248756;1560.2033936058153
0.31499679999251384;1560.2033936058153
0.3164985000039451;1560.2042055795098
0.31803919999219943;1560.2033936058153
0.3195428000035463;1560.2042055795098
0.32103510000160895;1560.2050175540492
0.32251430000178516;1560.2033936058153
0.32402129999536555;1560.2042055795098
0.3256303999951342;1560.2042055795098
0.32700849999673665;1560.2042055795098
0.3284970999957295;1560.2050175540492
0.33000109999557026;1560.2050175540492
0.33150169999862555;1560.2066415056631
0.3330336999933934;1560.2058295294337
0.33450060000177473;1560.2058295294337
0.3360367999994196;1560.2058295294337
0.33756349999748636;1560.2082654606581
0.33901549999427516;1560.2074534827382
0.34056349999445956;1560.2074534827382
0.34207519999472424;1560.2074534827382
0.3435215999925276;1560.2074534827382
0.345147400003043;1560.2066415056631
0.346536199998809;1560.2090774394233
0.34805109999433625;1560.2082654606581
0.34952989999146666;1560.2082654606581
0.35099459999764804;1560.2066415056631
0.3527899000036996;1560.2074534827382
0.35403750000114087;1560.2082654606581
0.35558649999438785;1560.2074534827382
0.3570594000048004;1560.2074534827382
0.35849499999312684;1560.2066415056631
0.360004599991953;1560.2074534827382
0.36155000000144355;1560.2058295294337
0.3630399999965448;1560.2058295294337
0.36449720000382513;1560.2066415056631
0.36599890000070445;1560.2074534827382
0.3674994000029983;1560.2058295294337
0.3690645000024233;1560.2058295294337
0.37054400000488386;1560.2058295294337
0.3722607999952743;1560.2058295294337
0.3735157000046456;1560.2066415056631
0.3750026999914553;1560.2074534827382
0.37649290000263136;1560.2074534827382
0.3780320999940159;1560.2082654606581
0.37949799999478273;1560.2066415056631
0.38099599999259226;1560.2074534827382
0.38249679999717046;1560.2074534827382
0.38399619999108836;1560.2066415056631
0.3855279999988852;1560.2074534827382
0.38701160000346135;1560.2066415056631
0.3885664999979781;1560.2074534827382
0.3900429999921471;1560.2058295294337
0.3915893999947002;1560.2066415056631
0.39299920000485145;1560.2058295294337
0.3945023999986006;1560.2066415056631
0.39599340000131633;1560.2066415056631
0.3975085999991279;1560.2074534827382
0.398996799995075;1560.2074534827382
0.4004988999950001;1560.2058295294337
0.40204220000305213;1560.2066415056631
0.40351129999908153;1560.2066415056631
0.4050777999946149;1560.2058295294337
0.4065292000013869;1560.2066415056631
0.4080526000034297;1560.2066415056631
0.40950470000097994;1560.2066415056631
0.41099109999777284;1560.2066415056631
0.4124916000000667;1560.2066415056631
0.4139907999924617;1560.2074534827382
0.41549790000135545;1560.2066415056631
0.4170021000027191;1560.2050175540492
0.41850960000010673;1560.2066415056631
0.42001539999910165;1560.2050175540492
0.4215259999909904;1560.2050175540492
0.42305679999117274;1560.2058295294337
0.4245045999996364;1560.2066415056631
0.42604320000100415;1560.2042055795098
0.42750879999948665;1560.2050175540492
0.42901039999560453;1560.2066415056631
0.43050380000204314;1560.2066415056631
0.43199309999181423;1560.2066415056631
0.4334935999941081;1560.2058295294337
0.43499890000384767;1560.2050175540492
0.43652609999116976;1560.2058295294337
0.43805080000311136;1560.2058295294337
0.439510700001847;1560.2058295294337
0.44100009999237955;1560.2066415056631
0.44249780000245664;1560.2058295294337
0.4440212000044994;1560.2050175540492
0.4454958999995142;1560.2058295294337
0.4469953999941936;1560.2058295294337
0.4486557000054745;1560.2050175540492
0.4499957999942126;1560.2050175540492
0.451496199995745;1560.2050175540492
0.45310080000490416;1560.2050175540492
0.4545120999973733;1560.2050175540492
0.455999999991036;1560.2058295294337
0.4576682000042638;1560.2042055795098
0.4590150000003632;1560.2050175540492
0.46049240000138525;1560.2058295294337
0.4619934999936959;1560.2058295294337
0.4634992999926908;1560.2058295294337
0.4649922999960836;1560.2066415056631
0.46649569999135565;1560.2058295294337
0.4679961999936495;1560.2058295294337
0.4696298999915598;1560.2058295294337
0.47100449999561533;1560.2050175540492
0.4726733999996213;1560.2058295294337
0.4739984000043478;1560.2058295294337
0.4755234000040218;1560.2042055795098
0.4769988000043668;1560.2050175540492
0.4784990000043763;1560.2033936058153
0.4799981999967713;1560.2042055795098
0.4814977999922121;1560.2050175540492
0.48300120000203606;1560.2042055795098
0.4845035000034841;1560.2058295294337
0.48607270000502467;1560.2050175540492
0.48753349999606144;1560.2042055795098
0.48934129999543075;1560.2033936058153
0.4905072999972617;1560.2042055795098
0.4920289000001503;1560.2033936058153
0.49358870000287425;1560.2033936058153
0.4961898000037763;1560.2042055795098
0.4967744000023231;1560.2050175540492
0.4980225000035716;1560.2033936058153
0.49950419999368023;1560.2025816329663
0.5010229000035906;1560.2033936058153
0.5025431999965804;1560.2025816329663
0.5040330000047106;1560.2033936058153
0.5055620999919483;1560.2042055795098
0.5071961999929044;1560.2033936058153
0.508555599997635;1560.2033936058153
0.510052600002382;1560.2025816329663
0.5115189999924041;1560.2042055795098
0.5130387999961386;1560.2033936058153
0.514517599993269;1560.2042055795098
0.5159926999913296;1560.2025816329663
0.517499499997939;1560.2033936058153
0.5190472999966005;1560.2042055795098
0.5205181999917841;1560.2042055795098
0.5220127999928081;1560.2033936058153
0.5235003999987384;1560.2042055795098
0.5250450000021374;1560.2033936058153
0.5265108000021428;1560.2033936058153
0.5279972999996971;1560.2042055795098
0.5294987999950536;1560.2042055795098
0.5309982000035234;1560.2025816329663
0.5326075000048149;1560.2033936058153
0.5340016999980435;1560.2033936058153
0.535523500002455;1560.2033936058153
0.5370089999923948;1560.2025816329663
0.5385737000033259;1560.2025816329663
0.5401085000048624;1560.2033936058153
0.5415066999994451;1560.2025816329663
0.543008299995563;1560.2025816329663
0.5444930999947246;1560.2033936058153
0.545997900000657;1560.2042055795098
0.5474966000037966;1560.2025816329663
0.5489986000029603;1560.2017696609626
0.5504944999993313;1560.2025816329663
0.5520231999980751;1560.2017696609626
0.5535322999930941;1560.2025816329663
0.5551097999996273;1560.2033936058153
0.5565234999958193;1560.2017696609626
0.5580077999911737;1560.2025816329663
0.5595016000006581;1560.2025816329663
0.5610007999930531;1560.2025816329663
0.5624931999918772;1560.2025816329663
0.5640060000005178;1560.2017696609626
0.5656122999935178;1560.2017696609626
0.567350900004385;1560.2017696609626
0.5685853000031784;1560.2025816329663
0.5701397999946494;1560.2025816329663
0.571526100000483;1560.2009576898038
0.5730117999919457;1560.2025816329663
0.5745642999972915;1560.2025816329663
0.5760387000045739;1560.2025816329663
0.5775040000007721;1560.2025816329663
0.579016399991815;1560.2033936058153
0.5804924999974901;1560.2017696609626
0.5819974000041839;1560.2025816329663
0.5834936000028392;1560.2042055795098
0.5849990999995498;1560.2025816329663
0.5865391999977874;1560.2025816329663
0.5880593000038061;1560.2017696609626
0.5901639999938197;1560.2025816329663
0.5910558000032324;1560.2009576898038
0.5925197000033222;1560.2017696609626
0.594004099999438;1560.2025816329663
0.5955010000034235;1560.2017696609626
0.596999200002756;1560.2009576898038
0.5985201000003144;1560.2033936058153
0.5999989999982063;1560.2017696609626
0.601495499999146;1560.2017696609626
0.6030041999911191;1560.2025816329663
0.6044990999944275;1560.2033936058153
0.6059919999970589;1560.2017696609626
0.6074943999992684;1560.2017696609626
0.6089977999945404;1560.2017696609626
0.6104963999969186;1560.2009576898038
0.6119932000001427;1560.2017696609626
0.6135076999926241;1560.2009576898038
0.6150078999926336;1560.2009576898038
0.6165081999934046;1560.2017696609626
0.6182245999953011;1560.2017696609626
0.619865699991351;1560.2025816329663
0.6212374000024283;1560.2017696609626
0.6226078000036068;1560.2017696609626
0.6249911000049906;1560.2009576898038
0.6255393000028562;1560.2017696609626
0.6270335000008345;1560.2009576898038
0.6288438000046881;1560.2009576898038
0.6310255999997025;1560.2017696609626
0.6316471000027377;1560.2009576898038
0.633059100000537;1560.2017696609626
0.6345015999977477;1560.2017696609626
0.6363166999944951;1560.2009576898038
0.6377826999960234;1560.2009576898038
0.6390138999995543;1560.2009576898038
0.6405106000020169;1560.20014571949
0.6420305999927223;1560.2017696609626
0.6435162999987369;1560.2025816329663
0.6449978000018746;1560.2009576898038
0.6465016000001924;1560.2017696609626
0.6480020000017248;1560.2017696609626
0.6495139000035124;1560.2009576898038
0.6510256000037771;1560.2017696609626
0.6525361999956658;1560.2017696609626
0.6540167999919504;1560.2025816329663
0.6556567999941763;1560.2009576898038
0.6570055000047432;1560.2017696609626
0.658553999994183;1560.2009576898038
0.6599937999999383;1560.2009576898038
0.6615028999949573;1560.2025816329663
0.6630027999926824;1560.2025816329663
0.6645134999998845;1560.2017696609626
0.666006200000993;1560.2025816329663
0.6674979999952484;1560.2017696609626
0.6690549999912037;1560.20014571949
0.6705080999963684;1560.20014571949
0.6720354999997653;1560.20014571949
0.6735094000032404;1560.2009576898038
0.6750054000003729;1560.2009576898038
0.6765215000050375;1560.2017696609626
0.6780024000036065;1560.20014571949
0.6795018999982858;1560.2017696609626
0.6809993999922881;1560.2017696609626
0.6825039999966975;1560.2009576898038
0.6839955000032205;1560.20014571949
0.6855217999982415;1560.2017696609626
0.6870720000006258;1560.20014571949
0.6887548999948194;1560.20014571949
0.6902419999969425;1560.2009576898038
0.6915082999912556;1560.2017696609626
0.6930970999965211;1560.2009576898038
0.6945163999916986;1560.20014571949
0.6960650999972131;1560.20014571949
0.6975104000011925;1560.2009576898038
0.699027800001204;1560.2017696609626
0.7005057999922428;1560.20014571949
0.7020172999909846;1560.2017696609626
0.7035286000027554;1560.2009576898038
0.7051075999916065;1560.1993337500214
0.7065065999922808;1560.20014571949
0.708000999991782;1560.2009576898038
0.7095140000019455;1560.20014571949
0.7109944999974687;1560.2009576898038
0.7124995999911334;1560.2009576898038
0.7140004999964731;1560.20014571949
0.7155003999941982;1560.2017696609626
0.7170050999993691;1560.2009576898038
0.7185105999960797;1560.20014571949
0.72001979999186;1560.1993337500214
0.721641099997214;1560.20014571949
0.723033200003556;1560.198521781398
0.7245051999925636;1560.20014571949
0.7260255000001052;1560.20014571949
0.7274918000039179;1560.198521781398
0.7289973000006285;1560.1993337500214
0.7304971999983536;1560.20014571949
0.7320347999921069;1560.20014571949
0.7334949999931268;1560.2009576898038
0.7350015999982134;1560.1993337500214
0.7365075999987312;1560.2009576898038
0.738039599993499;1560.20014571949
0.7395273000001907;1560.2009576898038
0.7410347999975784;1560.1993337500214
0.7425224000035087;1560.20014571949
0.7439939000032609;1560.1993337500214
0.7455152000038652;1560.1993337500214
0.7469912999949884;1560.1993337500214
0.7484938999987207;1560.1993337500214
0.749996700003976;1560.20014571949
0.751503599996795;1560.20014571949
0.7530478999979096;1560.1993337500214
0.7545280999911483;1560.1993337500214
0.7560512999916682;1560.1993337500214
0.7574983999948017;1560.1993337500214
0.7590638999972725;1560.2009576898038
0.7605601999966893;1560.2009576898038
0.76212719999603;1560.19770981362
0.7635025999916252;1560.20014571949
0.7650419999990845;1560.198521781398
0.7665022000001045;1560.198521781398
0.7679986000002827;1560.1993337500214
0.7695353000017349;1560.198521781398
0.7710512000048766;1560.198521781398
0.7725077999930363;1560.1993337500214
0.7740052000008291;1560.1993337500214
0.7755161999957636;1560.19770981362
0.7770338999980595;1560.198521781398
0.7784928000037326;1560.198521781398
0.7799987000034889;1560.198521781398
0.7815055999963079;1560.19770981362
0.783047599994461;1560.198521781398
0.7845406999986153;1560.198521781398
0.7863581999990856;1560.1993337500214
0.7875243000016781;1560.198521781398
0.7890537999919616;1560.20014571949
0.7905985999968834;1560.1993337500214
0.7920020000019576;1560.1993337500214
0.793503699998837;1560.20014571949
0.795000500002061;1560.19770981362
